"FID_TXT","PID_PRCPID","USE_MAIN","NUM_FLR","AREA_POL","AREA_BLD","A_ATHLETIC","A_ACADEMIC","A_PUBLCASM","A_FIREPOL","A_GARAGE","A_HOTEL","A_LIBRARY","A_MALL","A_MEDICAL","A_MUSEUM","A_OFFICE","A_RESIDENT","A_RESTRNT","A_RETAIL","A_SUPERMRK","A_SCHOOL","A_WORSHIP"
"656","0502829000","Residential",7,152.47,1067.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1067.35,0.00,0.00,0.00,0.00,0.00
"657","0502830000","Residential",4,88.48,353.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.92,0.00,0.00,0.00,0.00,0.00
"658","0502830000","Residential",5,167.11,835.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,835.58,0.00,0.00,0.00,0.00,0.00
"659","0502831000","Residential",5,157.10,785.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,785.54,0.00,0.00,0.00,0.00,0.00
"660","0502831000","Residential",6,158.48,950.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,950.92,0.00,0.00,0.00,0.00,0.00
"661","0502832000","Residential",4,86.75,347.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347.03,0.00,0.00,0.00,0.00,0.00
"662","0502832000","Residential",5,182.91,914.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,914.57,0.00,0.00,0.00,0.00,0.00
"663","0502833000","Residential",6,116.26,697.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697.61,0.00,0.00,0.00,0.00,0.00
"664","0502834000","Residential",5,82.05,410.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.28,0.00,0.00,0.00,0.00,0.00
"665","0502834000","Residential",5,140.78,703.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,703.93,0.00,0.00,0.00,0.00,0.00
"666","0502835000","Residential",5,87.84,439.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,439.21,0.00,0.00,0.00,0.00,0.00
"667","0502835000","Residential",5,148.19,740.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,740.99,0.00,0.00,0.00,0.00,0.00
"668","0502837010","Residential",2,45.14,90.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.28,0.00,0.00,0.00,0.00,0.00
"669","0502837010","Residential",4,462.90,1851.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1851.61,0.00,0.00,0.00,0.00,0.00
"670","0502837010","Residential",5,76.32,381.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.62,0.00,0.00,0.00,0.00,0.00
"672","0502841000","Residential",6,114.14,684.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,684.88,0.00,0.00,0.00,0.00,0.00
"673","0502842000","Residential",6,127.18,763.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,763.13,0.00,0.00,0.00,0.00,0.00
"674","0502843000","Residential",6,124.42,746.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.42,622.12,0.00,0.00,0.00,0.00,0.00
"675","0502844000","Residential",6,241.79,1450.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1450.77,0.00,0.00,0.00,0.00,0.00
"676","0502846000","Residential",6,110.98,665.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,665.89,0.00,0.00,0.00,0.00,0.00
"677","0502847000","Residential",6,88.97,533.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,533.82,0.00,0.00,0.00,0.00,0.00
"678","0502848000","Residential",6,96.68,580.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,580.12,0.00,0.00,0.00,0.00,0.00
"679","0502849000","Residential",6,103.87,623.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,623.22,0.00,0.00,0.00,0.00,0.00
"680","0502850000","Residential",5,135.07,675.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,675.35,0.00,0.00,0.00,0.00,0.00
"681","0502851000","Residential",5,245.94,1229.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1229.73,0.00,0.00,0.00,0.00,0.00
"682","0502852000","Residential",4,28.52,114.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.08,0.00,0.00,0.00,0.00,0.00
"683","0502852000","Residential",6,117.16,702.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,702.97,0.00,0.00,0.00,0.00,0.00
"684","0502853000","Residential",6,330.11,1980.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1980.68,0.00,0.00,0.00,0.00,0.00
"685","0502854000","Residential",5,156.01,780.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780.05,0.00,0.00,0.00,0.00,0.00
"686","0502855000","Residential",5,159.19,795.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,795.96,0.00,0.00,0.00,0.00,0.00
"687","0502856010","Residential",6,307.03,1842.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1842.19,0.00,0.00,0.00,0.00,0.00
"688","0502856010","Residential",7,132.66,928.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,928.64,0.00,0.00,0.00,0.00,0.00
"691","0502860000","Residential",5,132.70,663.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,663.52,0.00,0.00,0.00,0.00,0.00
"692","0502861000","Residential",5,315.14,1575.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1575.72,0.00,0.00,0.00,0.00,0.00
"693","0502862000","Residential",6,152.75,916.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,916.51,0.00,0.00,0.00,0.00,0.00
"694","0502863000","Residential",6,229.13,1374.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1374.81,0.00,0.00,0.00,0.00,0.00
"695","0502864000","Residential",6,242.90,1457.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1457.40,0.00,0.00,0.00,0.00,0.00
"696","0502865000","Residential",6,101.51,609.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,609.09,0.00,0.00,0.00,0.00,0.00
"697","0502866000","Residential",6,108.90,653.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,653.42,0.00,0.00,0.00,0.00,0.00
"698","0502867000","Residential",2,88.90,177.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177.80,0.00,0.00,0.00,0.00,0.00
"699","0502867000","Residential",6,195.90,1175.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1175.42,0.00,0.00,0.00,0.00,0.00
"700","0502869000","Residential",6,118.72,712.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712.36,0.00,0.00,0.00,0.00,0.00
"701","0502870000","Residential",5,141.53,707.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,707.68,0.00,0.00,0.00,0.00,0.00
"702","0502871000","Residential",5,161.95,809.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,809.77,0.00,0.00,0.00,0.00,0.00
"707","0502876000","Residential",5,451.46,2257.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2257.34,0.00,0.00,0.00,0.00,0.00
"709","0502879000","Residential",7,105.57,739.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,739.00,0.00,0.00,0.00,0.00,0.00
"710","0502880000","Residential",5,63.35,316.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,316.76,0.00,0.00,0.00,0.00,0.00
"711","0502880000","Residential",6,115.61,693.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693.69,0.00,0.00,0.00,0.00,0.00
"712","0502881000","Residential",5,162.65,813.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,813.25,0.00,0.00,0.00,0.00,0.00
"713","0502882000","Residential",5,236.57,1182.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1182.89,0.00,0.00,0.00,0.00,0.00
"714","0502883000","Residential",6,331.81,1990.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1990.90,0.00,0.00,0.00,0.00,0.00
"715","0502885010","Residential",2,27.45,54.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.91,0.00,0.00,0.00,0.00,0.00
"716","0502885010","Residential",5,446.44,2232.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2232.20,0.00,0.00,0.00,0.00,0.00
"717","0502887000","Residential",2,27.08,54.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.16,0.00,0.00,0.00,0.00,0.00
"718","0502887000","Residential",5,208.89,1044.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1044.45,0.00,0.00,0.00,0.00,0.00
"719","0502888000","Residential",5,178.68,893.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,893.41,0.00,0.00,0.00,0.00,0.00
"720","0502889000","Residential",5,196.66,983.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,983.32,0.00,0.00,0.00,0.00,0.00
"721","0502890000","Residential",5,191.17,955.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,955.87,0.00,0.00,0.00,0.00,0.00
"722","0502891000","Residential",5,174.49,872.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,872.49,0.00,0.00,0.00,0.00,0.00
"723","0502892000","Residential",8,543.35,4346.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4346.80,0.00,0.00,0.00,0.00,0.00
"724","0502893000","Residential",5,145.14,725.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725.71,0.00,0.00,0.00,0.00,0.00
"725","0502894000","Residential",5,84.57,422.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,422.89,0.00,0.00,0.00,0.00,0.00
"726","0502895000","Residential",5,101.85,509.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,509.29,0.00,0.00,0.00,0.00,0.00
"727","0502896000","Residential",3,99.81,299.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,299.45,0.00,0.00,0.00,0.00,0.00
"728","0502896000","Residential",5,295.37,1476.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1476.89,0.00,0.00,0.00,0.00,0.00
"729","0502897000","Residential",5,157.50,787.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,787.51,0.00,0.00,0.00,0.00,0.00
"730","0502898000","Residential",5,145.39,726.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,726.98,0.00,0.00,0.00,0.00,0.00
"731","0502899000","Residential",5,152.12,760.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,760.62,0.00,0.00,0.00,0.00,0.00
"732","0502900000","Residential",5,145.21,726.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,726.06,0.00,0.00,0.00,0.00,0.00
"733","0502901000","Residential",5,151.91,759.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,759.58,0.00,0.00,0.00,0.00,0.00
"734","0502902000","Residential",4,118.96,475.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475.86,0.00,0.00,0.00,0.00,0.00
"735","0502902000","Residential",6,68.66,412.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,412.01,0.00,0.00,0.00,0.00,0.00
"736","0502903000","Residential",5,65.18,325.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.90,0.00,0.00,0.00,0.00,0.00
"737","0502904000","Residential",5,144.48,722.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722.40,0.00,0.00,0.00,0.00,0.00
"738","0502905000","Residential",5,65.36,326.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326.80,0.00,0.00,0.00,0.00,0.00
"739","0502906000","Residential",5,106.33,531.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,531.67,0.00,0.00,0.00,0.00,0.00
"740","0502907000","Residential",5,127.31,636.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,636.56,0.00,0.00,0.00,0.00,0.00
"741","0502908000","Residential",5,105.25,526.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,526.28,0.00,0.00,0.00,0.00,0.00
"742","0502909000","Residential",5,107.90,539.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,539.50,0.00,0.00,0.00,0.00,0.00
"743","0502910000","Residential",5,95.56,477.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,477.83,0.00,0.00,0.00,0.00,0.00
"744","0502911000","Residential",5,105.20,526.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,526.03,0.00,0.00,0.00,0.00,0.00
"745","0502912000","Residential",5,103.02,515.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,515.10,0.00,0.00,0.00,0.00,0.00
"746","0502913000","Residential",5,88.60,443.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,443.04,0.00,0.00,0.00,0.00,0.00
"747","0502914000","Residential",5,110.28,551.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,551.42,0.00,0.00,0.00,0.00,0.00
"748","0502915000","Residential",6,101.01,606.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606.06,0.00,0.00,0.00,0.00,0.00
"749","0502916000","Residential",5,114.06,570.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,570.31,0.00,0.00,0.00,0.00,0.00
"750","0502917000","Residential",5,132.82,664.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,664.11,0.00,0.00,0.00,0.00,0.00
"751","0502918000","Residential",6,109.83,659.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,659.01,0.00,0.00,0.00,0.00,0.00
"752","0502919000","Residential",5,107.18,535.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,535.91,0.00,0.00,0.00,0.00,0.00
"753","0502920000","Residential",5,149.86,749.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,749.33,0.00,0.00,0.00,0.00,0.00
"754","0502924000","Residential",5,443.83,2219.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2219.19,0.00,0.00,0.00,0.00,0.00
"755","0502925000","Residential",4,61.01,244.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,244.04,0.00,0.00,0.00,0.00,0.00
"756","0502925000","Residential",6,156.44,938.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,938.65,0.00,0.00,0.00,0.00,0.00
"757","0502926000","Residential",5,54.64,273.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273.21,0.00,0.00,0.00,0.00,0.00
"758","0502926000","Residential",5,163.55,817.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,817.75,0.00,0.00,0.00,0.00,0.00
"759","0502927000","Residential",5,43.28,216.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.44,0.00,0.00,0.00,0.00,0.00
"760","0502927000","Residential",5,136.23,681.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,681.18,0.00,0.00,0.00,0.00,0.00
"761","0502928000","Residential",5,221.25,1106.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1106.28,0.00,0.00,0.00,0.00,0.00
"762","0502929000","Residential",2,20.54,41.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.09,0.00,0.00,0.00,0.00,0.00
"763","0502929000","Residential",5,177.32,886.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,886.60,0.00,0.00,0.00,0.00,0.00
"764","0502930000","Residential",2,43.70,87.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.41,0.00,0.00,0.00,0.00,0.00
"765","0502930000","Residential",5,172.82,864.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,864.10,0.00,0.00,0.00,0.00,0.00
"766","0502931000","Residential",5,169.77,848.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,848.85,0.00,0.00,0.00,0.00,0.00
"767","0502932000","Residential",5,166.00,830.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830.04,0.00,0.00,0.00,0.00,0.00
"768","0502933000","Residential",5,170.06,850.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,850.32,0.00,0.00,0.00,0.00,0.00
"769","0502934000","Residential",5,197.90,989.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,989.50,0.00,0.00,0.00,0.00,0.00
"770","0502935000","Residential",6,212.97,1277.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1277.84,0.00,0.00,0.00,0.00,0.00
"771","0502936000","Residential",6,193.14,1158.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1158.84,0.00,0.00,0.00,0.00,0.00
"778","0502940000","Residential",5,108.88,544.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544.41,0.00,0.00,0.00,0.00,0.00
"779","0502940000","Residential",6,194.72,1168.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1168.36,0.00,0.00,0.00,0.00,0.00
"780","0502941000","Residential",6,137.79,826.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,826.78,0.00,0.00,0.00,0.00,0.00
"781","0502942000","Residential",6,177.15,1062.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1062.93,0.00,0.00,0.00,0.00,0.00
"782","0502943000","Residential",6,232.93,1397.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1397.62,0.00,0.00,0.00,0.00,0.00
"783","0502944000","Residential",5,208.17,1040.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1040.85,0.00,0.00,0.00,0.00,0.00
"784","0502945000","Residential",6,239.09,1434.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1434.56,0.00,0.00,0.00,0.00,0.00
"785","0502946000","Residential",6,181.55,1089.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1089.30,0.00,0.00,0.00,0.00,0.00
"786","0502947000","Residential",5,242.61,1213.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1213.09,0.00,0.00,0.00,0.00,0.00
"787","0502948000","Residential",6,207.62,1245.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1245.75,0.00,0.00,0.00,0.00,0.00
"788","0502949000","Residential",5,74.15,370.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,370.76,0.00,0.00,0.00,0.00,0.00
"789","0502949000","Residential",6,124.02,744.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,744.13,0.00,0.00,0.00,0.00,0.00
"790","0502950000","Residential",6,192.52,1155.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1155.13,0.00,0.00,0.00,0.00,0.00
"791","0502951000","Residential",6,180.89,1085.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1085.35,0.00,0.00,0.00,0.00,0.00
"792","0502952000","Residential",7,843.80,5906.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5906.60,0.00,0.00,0.00,0.00,0.00
"793","0502953000","Residential",5,194.59,972.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,972.95,0.00,0.00,0.00,0.00,0.00
"794","0502954000","Residential",5,234.01,1170.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1170.06,0.00,0.00,0.00,0.00,0.00
"795","0502955000","Residential",4,153.67,614.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,614.71,0.00,0.00,0.00,0.00,0.00
"796","0502956000","Residential",3,51.41,154.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.23,0.00,0.00,0.00,0.00,0.00
"797","0502956000","Residential",4,131.44,525.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,525.77,0.00,0.00,0.00,0.00,0.00
"798","0502957000","Residential",5,150.50,752.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,752.50,0.00,0.00,0.00,0.00,0.00
"799","0502958000","Residential",6,148.50,891.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,891.00,0.00,0.00,0.00,0.00,0.00
"800","0502959000","Residential",5,149.55,747.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,747.75,0.00,0.00,0.00,0.00,0.00
"801","0502960000","Residential",6,163.56,981.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,981.39,0.00,0.00,0.00,0.00,0.00
"802","0502961000","Residential",5,149.96,749.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,749.83,0.00,0.00,0.00,0.00,0.00
"803","0502962000","Residential",3,36.94,110.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.84,0.00,0.00,0.00,0.00,0.00
"804","0502962000","Residential",6,151.71,910.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,910.26,0.00,0.00,0.00,0.00,0.00
"805","0502963000","Residential",3,37.73,113.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.19,0.00,0.00,0.00,0.00,0.00
"806","0502963000","Residential",5,144.45,722.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722.28,0.00,0.00,0.00,0.00,0.00
"807","0502964000","Residential",4,166.17,664.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,664.71,0.00,0.00,0.00,0.00,0.00
"808","0502965000","Residential",4,25.75,103.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.01,0.00,0.00,0.00,0.00,0.00
"809","0502965000","Residential",4,153.35,613.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,613.41,0.00,0.00,0.00,0.00,0.00
"810","0502966000","Residential",4,150.75,603.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,603.03,0.00,0.00,0.00,0.00,0.00
"811","0502967000","Residential",4,148.27,593.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,593.09,0.00,0.00,0.00,0.00,0.00
"812","0502968000","Residential",4,77.44,309.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.77,0.00,0.00,0.00,0.00,0.00
"813","0502968000","Residential",5,69.65,348.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,348.27,0.00,0.00,0.00,0.00,0.00
"814","0502969000","Residential",4,100.56,402.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,402.25,0.00,0.00,0.00,0.00,0.00
"815","0502969000","Residential",5,54.00,270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,0.00,0.00,0.00,0.00,0.00
"816","0502970000","Residential",2,92.95,185.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.91,0.00,0.00,0.00,0.00,0.00
"817","0502970000","Residential",5,162.06,810.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810.32,0.00,0.00,0.00,0.00,0.00
"818","0502971000","Residential",5,417.39,2086.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2086.98,0.00,0.00,0.00,0.00,0.00
"819","0503000000","Residential",5,90.20,451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.80,0.00,90.20,0.00,0.00,0.00
"837","0503015000","Residential",7,796.60,5576.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4779.60,0.00,796.60,0.00,0.00,0.00
"838","0503016000","Residential",5,131.49,657.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,657.46,0.00,0.00,0.00,0.00,0.00
